Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1 raw countings	InSPI2_R2 raw countings	LSP_R1 raw countings	LSP_R2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_016810.1	Protein Homology	CDS	2461338	2462024	.	-	0	ID=cds-WP_000965498.1;Parent=gene-SL1344_RS12075;Dbxref=GenBank:WP_000965498.1;Name=WP_000965498.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012124147.1;locus_tag=SL1344_RS12075;product=histidine ABC transporter permease HisQ;protein_id=WP_000965498.1;transl_table=11	21.5	22.0	2.0	0	6.57382853302661	2.51776538458703	1.30537974081333	1.92876088533312	0.0537605537627966	0.117547567842748
sense	NC_016810.1	Protein Homology	CDS	2462207	2462989	.	-	0	ID=cds-WP_000731868.1;Parent=gene-SL1344_RS12080;Dbxref=GenBank:WP_000731868.1;Name=WP_000731868.1;gbkey=CDS;gene=hisJ;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461296.1;locus_tag=SL1344_RS12080;product=histidine ABC transporter substrate-binding protein HisJ;protein_id=WP_000731868.1;transl_table=11	57.0	89.0	12.0	9.0	29.0311094794171	1.02835734110902	0.688531014440738	1.49355267887868	0.135292575711087	0.243066580729793
sense	NC_016810.1	Protein Homology	CDS	2463227	2464009	.	-	0	ID=cds-WP_000754423.1;Parent=gene-SL1344_RS12085;Dbxref=GenBank:WP_000754423.1;Name=WP_000754423.1;gbkey=CDS;gene=argT;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461297.1;locus_tag=SL1344_RS12085;product=lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT;protein_id=WP_000754423.1;transl_table=11	46.0	29.0	21.0	15.0	25.9347341760765	-0.697370894895627	0.66432813431803	-1.04973861390278	0.293838305234556	0.433138362853091
sense	NC_016810.1	Protein Homology	CDS	2464298	2464867	.	-	0	ID=cds-WP_000825682.1;Parent=gene-SL1344_RS12090;Dbxref=GenBank:WP_000825682.1;Name=WP_000825682.1;Ontology_term=GO:0010181,GO:0016831,GO:0106141;gbkey=CDS;go_function=FMN binding|0010181||IEA,carboxy-lyase activity|0016831||IEA,flavin prenyltransferase activity|0106141||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461298.1;locus_tag=SL1344_RS12090;product=UbiX family flavin prenyltransferase;protein_id=WP_000825682.1;transl_table=11	17.5	13.5	0	2.5	5.31568250117742	1.87297571959271	1.3574166659483	1.3798089905462	0.167645463737793	0.284251987755752
sense	NC_016810.1	Protein Homology	CDS	2464894	2466300	.	-	0	ID=cds-WP_000380357.1;Parent=gene-SL1344_RS12095;Dbxref=GenBank:WP_000380357.1;Name=WP_000380357.1;Ontology_term=GO:0003333,GO:0006865,GO:0055085,GO:0015171,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=amino acid transmembrane transporter activity|0015171||IEA,transmembrane transporter activity|0022857||IEA;go_process=amino acid transmembrane transport|0003333||IEA,amino acid transport|0006865||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461299.1;locus_tag=SL1344_RS12095;product=amino acid permease;protein_id=WP_000380357.1;transl_table=11	19.5	17.5	3.0	3.5	8.3501774445008	0.595817517980752	1.01470532192375	0.587182805793467	0.557080938906605	0.684537059105058
sense	NC_016810.1	Protein Homology	CDS	2466364	2467467	.	-	0	ID=cds-WP_000281907.1;Parent=gene-SL1344_RS12100;Dbxref=GenBank:WP_000281907.1;Name=WP_000281907.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461300.1;locus_tag=SL1344_RS12100;product=alanine/ornithine racemase family PLP-dependent enzyme;protein_id=WP_000281907.1;transl_table=11	8.0	3.5	5.0	5.0	6.18991687072217	-1.44452635012734	1.11140589072375	-1.29972889489245	0.193693903346979	0.31722808756342
sense	NC_016810.1	Protein Homology	CDS	2467469	2468890	.	-	0	ID=cds-WP_000072512.1;Parent=gene-SL1344_RS12105;Dbxref=GenBank:WP_000072512.1;Name=WP_000072512.1;Ontology_term=GO:0006865,GO:0055085,GO:0015171,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=amino acid transmembrane transporter activity|0015171||IEA,transmembrane transporter activity|0022857||IEA;go_process=amino acid transport|0006865||IEA,transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461301.1;locus_tag=SL1344_RS12105;product=APC family permease;protein_id=WP_000072512.1;transl_table=11	3.0	5.5	1.0	0	1.58727120170005	1.16758071921185	1.85275868099032	0.630184994511948	0.528573555674062	NA
sense	NC_016810.1	Protein Homology	CDS	2468981	2470378	.	-	0	ID=cds-WP_000132305.1;Parent=gene-SL1344_RS12110;Dbxref=GenBank:WP_000132305.1;Name=WP_000132305.1;Ontology_term=GO:0016831,GO:0030170;gbkey=CDS;go_function=carboxy-lyase activity|0016831||IEA,pyridoxal phosphate binding|0030170||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461302.1;locus_tag=SL1344_RS12110;product=diaminopimelate decarboxylase family protein;protein_id=WP_000132305.1;transl_table=11	1.0	3.0	1.0	0.3333333333333333	0.917485362812103	0.231474723859657	2.03750764484644	0.113606800173308	0.909549496497629	NA
sense	NC_016810.1	Protein Homology	CDS	2470589	2472016	.	+	0	ID=cds-WP_000168935.1;Parent=gene-SL1344_RS12115;Dbxref=GenBank:WP_000168935.1;Name=WP_000168935.1;Ontology_term=GO:0006355,GO:0005524,GO:0008134;gbkey=CDS;go_function=ATP binding|0005524||IEA,transcription factor binding|0008134||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461303.1;locus_tag=SL1344_RS12115;product=sigma-54 interaction domain-containing protein;protein_id=WP_000168935.1;transl_table=11	7.0	2.0	0	1.0	1.70819818577546	0.941624523005013	1.83798042437991	0.512314772515977	0.608430728070418	NA
sense	NC_016810.1	Protein Homology	CDS	2472052	2473569	.	-	0	ID=cds-WP_000334204.1;Parent=gene-SL1344_RS12120;Dbxref=GenBank:WP_000334204.1;Name=WP_000334204.1;Ontology_term=GO:0009113,GO:0004044;gbkey=CDS;gene=purF;go_function=amidophosphoribosyltransferase activity|0004044||IEA;go_process=purine nucleobase biosynthetic process|0009113||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006820991.1;locus_tag=SL1344_RS12120;product=amidophosphoribosyltransferase;protein_id=WP_000334204.1;transl_table=11	175.0	146.5	1.0	3.0	44.3372998960216	4.34013952845335	0.853912945205521	5.08264870889006	3.72207697529838e-07	3.56019616716635e-06
sense	NC_016810.1	Protein Homology	CDS	2473607	2474095	.	-	0	ID=cds-WP_000262102.1;Parent=gene-SL1344_RS12125;Dbxref=GenBank:WP_000262102.1;Name=WP_000262102.1;gbkey=CDS;gene=cvpA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461305.1;locus_tag=SL1344_RS12125;product=colicin V production protein;protein_id=WP_000262102.1;transl_table=11	142.0	93.5	0	0	30.9032896184891	6.69529301106279	1.40053398025514	4.78052878791494	1.74834719863063e-06	1.45117633869809e-05
sense	NC_016810.1	Protein Homology	CDS	2474406	2475080	.	-	0	ID=cds-WP_000157037.1;Parent=gene-SL1344_RS12130;Dbxref=GenBank:WP_000157037.1;Name=WP_000157037.1;Ontology_term=GO:0032506,GO:0042834,GO:0030428;gbkey=CDS;gene=dedD;go_component=cell septum|0030428||IEA;go_function=peptidoglycan binding|0042834||IEA;go_process=cytokinetic process|0032506||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461306.1;locus_tag=SL1344_RS12130;product=cell division protein DedD;protein_id=WP_000157037.1;transl_table=11	40.5	32.0	3.5	1.0	11.5218546703516	2.02792240813767	0.995622554239114	2.03683855845097	0.0416662229091128	0.0974692000195317
sense	NC_016810.1	Protein Homology	CDS	2475070	2476338	.	-	0	ID=cds-WP_000792275.1;Parent=gene-SL1344_RS12135;Dbxref=GenBank:WP_000792275.1;Name=WP_000792275.1;Ontology_term=GO:0009396,GO:0004326,GO:0005524,GO:0016874;gbkey=CDS;gene=folC;go_function=tetrahydrofolylpolyglutamate synthase activity|0004326||IEA,ATP binding|0005524||IEA,ligase activity|0016874||IEA;go_process=folic acid-containing compound biosynthetic process|0009396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461307.1;locus_tag=SL1344_RS12135;product=bifunctional tetrahydrofolate synthase/dihydrofolate synthase;protein_id=WP_000792275.1;transl_table=11	76.5	48.5	5.5	5.333333333333333	21.2194753650029	1.65817246295634	0.773220391130744	2.14450172548018	0.0319927073247161	0.0797963801070941
sense	NC_016810.1	Protein Homology	CDS	2476406	2477320	.	-	0	ID=cds-WP_000118383.1;Parent=gene-SL1344_RS12140;Dbxref=GenBank:WP_000118383.1;Name=WP_000118383.1;Ontology_term=GO:0006633,GO:0003989,GO:0009317;gbkey=CDS;gene=accD;go_component=acetyl-CoA carboxylase complex|0009317||IEA;go_function=acetyl-CoA carboxylase activity|0003989||IEA;go_process=fatty acid biosynthetic process|0006633||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461308.1;locus_tag=SL1344_RS12140;product=acetyl-CoA carboxylase%2C carboxyltransferase subunit beta;protein_id=WP_000118383.1;transl_table=11	158.25	130.0	3.0	7.0	42.9322049758681	2.93037780531249	0.718660518694565	4.07755501949025	4.55117623803074e-05	0.000284495726248685
sense	NC_016810.1	Protein Homology	CDS	2477470	2478129	.	-	0	ID=cds-WP_000364318.1;Parent=gene-SL1344_RS12145;Dbxref=GenBank:WP_000364318.1;Name=WP_000364318.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461309.1;locus_tag=SL1344_RS12145;product=DedA family protein;protein_id=WP_000364318.1;transl_table=11	93.0	60.5	1.0	2.0	21.5000982213835	3.65725078143574	0.986686521168323	3.70659850213139	0.000210061557945294	0.00114658600378473
sense	NC_016810.1	Protein Homology	CDS	2478178	2478990	.	-	0	ID=cds-WP_000016626.1;Parent=gene-SL1344_RS12150;Dbxref=GenBank:WP_000016626.1;Name=WP_000016626.1;Ontology_term=GO:0001522,GO:0009451,GO:0003723,GO:0009982;gbkey=CDS;gene=truA;go_function=RNA binding|0003723||IEA,pseudouridine synthase activity|0009982||IEA;go_process=pseudouridine synthesis|0001522||IEA,RNA modification|0009451||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461310.1;locus_tag=SL1344_RS12150;product=tRNA pseudouridine(38-40) synthase TruA;protein_id=WP_000016626.1;transl_table=11	143.66666666666666	94.41666666666666	2.0	1.9102564102564104	33.0053705860377	3.94071718617313	0.879724332351517	4.47949095103409	7.48212618715709e-06	5.60787218952844e-05
sense	NC_016810.1	Protein Homology	CDS	2478990	2480003	.	-	0	ID=cds-WP_001289141.1;Parent=gene-SL1344_RS12155;Dbxref=GenBank:WP_001289141.1;Name=WP_001289141.1;Ontology_term=GO:0008652,GO:0016620,GO:0046983,GO:0051287;gbkey=CDS;go_function=oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor|0016620||IEA,protein dimerization activity|0046983||IEA,NAD binding|0051287||IEA;go_process=amino acid biosynthetic process|0008652||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461311.1;locus_tag=SL1344_RS12155;product=aspartate-semialdehyde dehydrogenase;protein_id=WP_001289141.1;transl_table=11	172.0	139.0	0	0	40.9500772018084	7.07541172254181	1.38666711576163	5.10245872431728	3.3526888472165e-07	3.24811945230332e-06
sense	NC_016810.1	Protein Homology	CDS	2480071	2481207	.	-	0	ID=cds-WP_000699178.1;Parent=gene-SL1344_RS12160;Dbxref=GenBank:WP_000699178.1;Name=WP_000699178.1;Ontology_term=GO:0008615,GO:0033711,GO:0046983,GO:0051287;gbkey=CDS;gene=pdxB;go_function=4-phosphoerythronate dehydrogenase activity|0033711||IEA,protein dimerization activity|0046983||IEA,NAD binding|0051287||IEA;go_process=pyridoxine biosynthetic process|0008615||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461312.1;locus_tag=SL1344_RS12160;product=4-phosphoerythronate dehydrogenase PdxB;protein_id=WP_000699178.1;transl_table=11	40.0	49.0	2.0	1.0	13.1552420428683	2.96566874235191	1.05724409025254	2.8050937051287	0.00503019537342209	0.0177262908305506
sense	NC_016810.1	Protein Homology	CDS	2481311	2482312	.	+	0	ID=cds-WP_000553395.1;Parent=gene-SL1344_RS12165;Dbxref=GenBank:WP_000553395.1;Name=WP_000553395.1;Ontology_term=GO:0010468,GO:0016020;gbkey=CDS;gene=flk;go_component=membrane|0016020||IEA;go_process=regulation of gene expression|0010468||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461313.1;locus_tag=SL1344_RS12165;product=flagella biosynthesis regulator Flk;protein_id=WP_000553395.1;transl_table=11	4.0	5.111111111111111	1.0	2.0	2.67902450843772	-0.215868964920748	1.50380209486091	-0.143548785879776	0.885856784609541	NA
sense	NC_016810.1	Protein Homology	CDS	2482309	2483487	.	-	0	ID=cds-WP_000127736.1;Parent=gene-SL1344_RS12170;Dbxref=GenBank:WP_000127736.1;Name=WP_000127736.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461314.1;locus_tag=SL1344_RS12170;product=MFS transporter;protein_id=WP_000127736.1;transl_table=11	19.0	17.0	1.0	0	5.12648594428921	2.98213519252186	1.50665872460204	1.97930370284056	0.0477818229594445	0.108052063901413
sense	NC_016810.1	Protein Homology	CDS	2483667	2484041	.	-	0	ID=cds-WP_001051266.1;Parent=gene-SL1344_RS12175;Dbxref=GenBank:WP_001051266.1;Name=WP_001051266.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461315.1;locus_tag=SL1344_RS12175;product=hypothetical protein;protein_id=WP_001051266.1;transl_table=11	0	0	0	1.0	0.553340959850161	-1.65789557731268	2.22607633141914	-0.744761333613282	0.456416013719896	NA
sense	NC_016810.1	Protein Homology	CDS	2484214	2484462	.	+	0	ID=cds-WP_000433423.1;Parent=gene-SL1344_RS12180;Dbxref=GenBank:WP_000433423.1;Name=WP_000433423.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461316.1;locus_tag=SL1344_RS12180;product=helix-turn-helix domain-containing protein;protein_id=WP_000433423.1;transl_table=11	0	2.0	0	0	0.2798572259253	0.338634074612344	2.21686229039237	0.15275377098521	0.87859245518694	NA
sense	NC_016810.1	Protein Homology	CDS	2484631	2484999	.	+	0	ID=cds-WP_000118256.1;Parent=gene-SL1344_RS12185;Dbxref=GenBank:WP_000118256.1;Name=WP_000118256.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461317.1;locus_tag=SL1344_RS12185;product=NlpC/P60 family protein;protein_id=WP_000118256.1;transl_table=11	0	0	1.0	0	0.372699523924152	-1.42650536627452	2.21232452630238	-0.644799327275346	0.519057237947985	NA
sense	NC_016810.1	Protein Homology	CDS	2484999	2485517	.	+	0	ID=cds-WP_000847540.1;Parent=gene-SL1344_RS12190;Dbxref=GenBank:WP_000847540.1;Name=WP_000847540.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461318.1;locus_tag=SL1344_RS12190;product=YbjP/YqhG family protein;protein_id=WP_000847540.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	2485584	2486240	.	-	0	ID=cds-WP_001142899.1;Parent=gene-SL1344_RS12195;Dbxref=GenBank:WP_001142899.1;Name=WP_001142899.1;Ontology_term=GO:0071586,GO:0004222,GO:0070007,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=metalloendopeptidase activity|0004222||IEA,glutamic-type endopeptidase activity|0070007||IEA;go_process=CAAX-box protein processing|0071586||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461319.1;locus_tag=SL1344_RS12195;product=CPBP family intramembrane glutamic endopeptidase;protein_id=WP_001142899.1;transl_table=11	2.0	6.0	4.0	1.0	3.13371073332267	-0.844353927462906	1.44258402955374	-0.585306581914748	0.558341589979912	0.685291012014113
sense	NC_016810.1	Protein Homology	CDS	2486338	2487552	.	-	0	ID=cds-WP_000817161.1;Parent=gene-SL1344_RS12200;Dbxref=GenBank:WP_000817161.1;Name=WP_000817161.1;Ontology_term=GO:0006633,GO:0004315;gbkey=CDS;gene=fabB;go_function=3-oxoacyl-[acyl-carrier-protein] synthase activity|0004315||IEA;go_process=fatty acid biosynthetic process|0006633||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461320.1;locus_tag=SL1344_RS12200;product=beta-ketoacyl-ACP synthase I;protein_id=WP_000817161.1;transl_table=11	116.0	111.0	20.0	8.0	41.9127941961385	1.28794952038518	0.615254380355384	2.09336099263728	0.0363169417541436	0.0880313318626184
sense	NC_016810.1	Protein Homology	CDS	2487712	2489712	.	+	0	ID=cds-WP_000816091.1;Parent=gene-SL1344_RS12205;Dbxref=GenBank:WP_000816091.1;Name=WP_000816091.1;Ontology_term=GO:0008033,GO:0004808,GO:0016491;gbkey=CDS;gene=mnmC;go_function=tRNA (5-methylaminomethyl-2-thiouridylate)(34)-methyltransferase activity|0004808||IEA,oxidoreductase activity|0016491||IEA;go_process=tRNA processing|0008033||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001540542.1;locus_tag=SL1344_RS12205;product=bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC;protein_id=WP_000816091.1;transl_table=11	22.0	15.0	3.333333333333333	3.0	7.62705064576269	0.779939214339093	1.05410134167465	0.739909137294145	0.459355129725592	0.59324346586507
sense	NC_016810.1	Protein Homology	CDS	2489764	2490039	.	-	0	ID=cds-WP_000559749.1;Parent=gene-SL1344_RS12210;Dbxref=GenBank:WP_000559749.1;Name=WP_000559749.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461322.1;locus_tag=SL1344_RS12210;product=YfcL family protein;protein_id=WP_000559749.1;transl_table=11	12.5	30.0	24.0	13.0	21.8360794411113	-1.46863503453746	0.759545576349103	-1.93357065101574	0.0531659386580513	0.117011667769692
sense	NC_016810.1	Protein Homology	CDS	2490072	2490620	.	-	0	ID=cds-WP_001066345.1;Parent=gene-SL1344_RS12215;Dbxref=GenBank:WP_001066345.1;Name=WP_001066345.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461323.1;locus_tag=SL1344_RS12215;product=elongation factor P hydroxylase;protein_id=WP_001066345.1;transl_table=11	18.5	10.5	1.0	0	4.02198565355065	2.62149619655613	1.57169110170976	1.66794619738213	0.0953264077527506	0.187113007530318
sense	NC_016810.1	Protein Homology	CDS	2490620	2491429	.	-	0	ID=cds-WP_000368599.1;Parent=gene-SL1344_RS12220;Dbxref=GenBank:WP_000368599.1;Name=WP_000368599.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461324.1;locus_tag=SL1344_RS12220;product=sulfite exporter TauE/SafE family protein;protein_id=WP_000368599.1;transl_table=11	9.0	10.5	0	0	2.5242861296265	3.16012396539916	1.77009243792577	1.78528753509747	0.0742146896631894	NA
sense	NC_016810.1	Protein Homology	CDS	2491429	2492253	.	-	0	ID=cds-WP_000750428.1;Parent=gene-SL1344_RS12225;Dbxref=GenBank:WP_000750428.1;Name=WP_000750428.1;Ontology_term=GO:0006508,GO:0004252,GO:0030288;gbkey=CDS;gene=mepA;go_component=outer membrane-bounded periplasmic space|0030288||IEA;go_function=serine-type endopeptidase activity|0004252||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461325.1;locus_tag=SL1344_RS12225;product=penicillin-insensitive murein endopeptidase;protein_id=WP_000750428.1;transl_table=11	9.0	6.5	1.0	0	2.33727120170005	1.79214061312029	1.72105200559038	1.04130532215122	0.29773386743096	NA
sense	NC_016810.1	Protein Homology	CDS	2492257	2493342	.	-	0	ID=cds-WP_000918456.1;Parent=gene-SL1344_RS12230;Dbxref=GenBank:WP_000918456.1;Name=WP_000918456.1;Ontology_term=GO:0009073,GO:0004107;gbkey=CDS;gene=aroC;go_function=chorismate synthase activity|0004107||IEA;go_process=aromatic amino acid family biosynthetic process|0009073||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005129642.1;locus_tag=SL1344_RS12230;product=chorismate synthase;protein_id=WP_000918456.1;transl_table=11	26.5	26.5	2.0	1.0	8.18688394472737	2.20771943035889	1.14482194753371	1.9284391211358	0.0538005297375965	0.11754967084799
sense	NC_016810.1	Protein Homology	CDS	2493378	2494310	.	-	0	ID=cds-WP_001542329.1;Parent=gene-SL1344_RS12235;Dbxref=GenBank:WP_001542329.1;Name=WP_001542329.1;Ontology_term=GO:0018364,GO:0042273,GO:0008276,GO:0008757;gbkey=CDS;gene=prmB;go_function=protein methyltransferase activity|0008276||IEA,S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA;go_process=peptidyl-glutamine methylation|0018364||IEA,ribosomal large subunit biogenesis|0042273||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_005129736.1;locus_tag=SL1344_RS12235;product=50S ribosomal protein L3 N(5)-glutamine methyltransferase;protein_id=WP_001542329.1;transl_table=11	33.5	19.0	5.0	0	8.77214126591111	1.64110928475049	1.12448528456739	1.4594315348305	0.144446371807415	0.25388800695575
sense	NC_016810.1	Protein Homology	CDS	2494476	2495027	.	+	0	ID=cds-WP_000730794.1;Parent=gene-SL1344_RS12240;Dbxref=GenBank:WP_000730794.1;Name=WP_000730794.1;gbkey=CDS;gene=smrB;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461328.1;locus_tag=SL1344_RS12240;product=endonuclease SmrB;protein_id=WP_000730794.1;transl_table=11	5.0	7.0	18.0	3.0	9.97311460092378	-2.29200841579531	1.00892700500235	-2.2717286824828	0.0231029026789099	0.0617649030803509
