# Reference library (divisor): control
# Comparison library (numerator): salt
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigenin_r1 raw countings	apigenin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020061.1	Protein Homology	CDS	124677	125375	.	-	0	ID=cds-WP_004112720.1;Parent=gene-RTCIAT899_RS20220;Dbxref=GenBank:WP_004112720.1;Name=WP_004112720.1;Ontology_term=GO:0016787;gbkey=CDS;gene=larB;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112720.1;locus_tag=RTCIAT899_RS20220;product=nickel pincer cofactor biosynthesis protein LarB;protein_id=WP_004112720.1;transl_table=11	0	25.0	0.05555555555555555	29.291666666666664	0	0	2.40338972006089	-0.57045968569894	0.720848040009	-0.79137301350201	0.428726353033692	0.999586711632956
sense	NC_020061.1	GeneMarkS-2+	CDS	125372	125737	.	-	0	ID=cds-WP_004112722.1;Parent=gene-RTCIAT899_RS34495;Dbxref=GenBank:WP_004112722.1;Name=WP_004112722.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS34495;product=hypothetical protein;protein_id=WP_004112722.1;transl_table=11	0	6.0	0	2.0	1.0	0	0.826137303960752	0.29162017233622	0.608863568530087	0.478958156488566	0.631968396681185	0.999586711632956
sense	NC_020061.1	GeneMarkS-2+	CDS	125774	126178	.	-	0	ID=cds-WP_004112724.1;Parent=gene-RTCIAT899_RS34500;Dbxref=GenBank:WP_004112724.1;Name=WP_004112724.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=RTCIAT899_RS34500;product=hypothetical protein;protein_id=WP_004112724.1;transl_table=11	0.6666666666666666	9.0	1.3333333333333333	21.59090909090909	1.0	0	2.15777977225817	-0.423866517388198	0.782033224303509	-0.542005766782735	0.587814533209214	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	126175	127479	.	-	0	ID=cds-WP_004112726.1;Parent=gene-RTCIAT899_RS20230;Dbxref=GenBank:WP_004112726.1;Name=WP_004112726.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112726.1;locus_tag=RTCIAT899_RS20230;product=LarC family nickel insertion protein;protein_id=WP_004112726.1;transl_table=11	2.708333333333333	43.625	1.8333333333333333	55.79090909090909	2.0	0	6.31864261389191	-0.677488239552297	0.835823920290528	-0.810563353244072	0.417616469221463	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	127494	128024	.	-	0	ID=cds-WP_004112728.1;Parent=gene-RTCIAT899_RS20235;Dbxref=GenBank:WP_004112728.1;Name=WP_004112728.1;gbkey=CDS;gene=larC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112728.1;locus_tag=RTCIAT899_RS20235;product=nickel insertion protein;protein_id=WP_004112728.1;transl_table=11	1.0	5.5	0.5	11.03448275862069	0	0	0.910277447574269	-0.241121761241738	0.62919447980827	-0.383222944542066	0.701554466971324	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	128024	129808	.	-	0	ID=cds-WP_004112731.1;Parent=gene-RTCIAT899_RS20240;Dbxref=GenBank:WP_004112731.1;Name=WP_004112731.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112731.1;locus_tag=RTCIAT899_RS20240;product=hypothetical protein;protein_id=WP_004112731.1;transl_table=11	13.644444444444444	43.66666666666667	16.116666666666667	63.954869204869205	16.61111111111111	5.186111111111111	20.8621174043453	0.459834038342831	0.764719966856122	0.601310359703667	0.547633290772655	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	130307	130645	.	+	0	ID=cds-RTCIAT899_RS20245;Parent=gene-RTCIAT899_RS20245;Note=internal stop;Ontology_term=GO:0051920;gbkey=CDS;go_function=peroxiredoxin activity|0051920||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010509207.1;locus_tag=RTCIAT899_RS20245;product=carboxymuconolactone decarboxylase family protein;pseudo=true;transl_table=11	1.3333333333333333	8.0	0.41666666666666663	16.125	1.0	0.08333333333333333	1.63747973949871	-0.139686407747225	0.731454373042024	-0.190970773974988	0.848548490720792	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	130709	131029	.	-	0	ID=cds-WP_028755235.1;Parent=gene-RTCIAT899_RS20250;Dbxref=GenBank:WP_028755235.1;Name=WP_028755235.1;Ontology_term=GO:0015036;gbkey=CDS;go_function=disulfide oxidoreductase activity|0015036||IEA;inference=COORDINATES: protein motif:HMM:NF013488.6;locus_tag=RTCIAT899_RS20250;product=DsbA family protein;protein_id=WP_028755235.1;transl_table=11	0.3333333333333333	21.333333333333314	2.3333333333333335	20.99999999999999	0.1111111111111111	0.3333333333333333	2.37969984504509	-0.730935070992181	0.750791278806552	-0.973552958891672	0.330278552878376	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	131028	132173	.	+	0	ID=cds-WP_004112765.1;Parent=gene-RTCIAT899_RS20255;Dbxref=GenBank:WP_004112765.1;Name=WP_004112765.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004128957.1;locus_tag=RTCIAT899_RS20255;product=ISAs1 family transposase;protein_id=WP_004112765.1;transl_table=11	142.81303418803367	56.16666666666677	103.08333333333319	82.83333333333333	8.5	7.499999999999999	63.912688017133	-1.28519251260964	0.794133407125773	-1.61835845347594	0.105585370171881	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	132160	132474	.	-	0	ID=cds-WP_081598422.1;Parent=gene-RTCIAT899_RS20260;Dbxref=GenBank:WP_081598422.1;Name=WP_081598422.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF024853.6;locus_tag=RTCIAT899_RS20260;product=thioredoxin domain-containing protein;protein_id=WP_081598422.1;transl_table=11	11.0	17.0	9.0	21.333333333333332	1.3333333333333333	4.0	8.16174956209886	-0.182963630788672	0.829406827853994	-0.220595761505933	0.825407201596718	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	132758	133537	.	-	0	ID=cds-WP_085999218.1;Parent=gene-RTCIAT899_RS20265;Dbxref=GenBank:WP_085999218.1;Name=WP_085999218.1;Ontology_term=GO:0005524,GO:0015424,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ABC-type amino acid transporter activity|0015424||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112771.1;locus_tag=RTCIAT899_RS20265;product=amino acid ABC transporter ATP-binding protein;protein_id=WP_085999218.1;transl_table=11	6.600000000000001	32.0	2.6	35.66666666666667	2.2666666666666666	2.2095238095238092	6.83519212232632	-0.120331368689691	0.830711997626986	-0.144853293359708	0.884826703890127	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	133562	134850	.	-	0	ID=cds-RTCIAT899_RS20270;Parent=gene-RTCIAT899_RS20270;Note=frameshifted;Ontology_term=GO:0006865,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018240720.1;locus_tag=RTCIAT899_RS20270;product=amino acid ABC transporter permease;pseudo=true;transl_table=11	55.86428571428574	68.56904761904761	51.67853037766828	87.14047619047619	23.917857142857113	3.7714285714285714	42.0407596375736	-0.240001716643111	0.776351629419114	-0.309140481643204	0.757214666425651	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	134852	136106	.	-	0	ID=cds-RTCIAT899_RS32850;Parent=gene-RTCIAT899_RS32850;Note=frameshifted;Ontology_term=GO:0006865,GO:0042626,GO:0140359,GO:0016020,GO:0043190;gbkey=CDS;go_component=membrane|0016020||IEA,ATP-binding cassette (ABC) transporter complex|0043190||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;go_process=amino acid transport|0006865||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002722555.1;locus_tag=RTCIAT899_RS32850;product=amino acid ABC transporter permease;pseudo=true;transl_table=11	1.0	74.5	2.3253968253968256	65.6	2.0	4.444444444444445	9.75972090477187	-0.084710366144475	0.835108456089971	-0.101436364973592	0.919204070260384	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	136201	137217	.	-	0	ID=cds-WP_004112780.1;Parent=gene-RTCIAT899_RS20280;Dbxref=GenBank:WP_004112780.1;Name=WP_004112780.1;Ontology_term=GO:0042626,GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009160684.1;locus_tag=RTCIAT899_RS20280;product=amino acid ABC transporter substrate-binding protein;protein_id=WP_004112780.1;transl_table=11	0.037037037037037035	26.0	0.8666666666666667	42.125	3.0	0	4.48960460927378	-0.208956242123936	0.815581002615526	-0.256205381750954	0.797792253255026	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	137332	137799	.	-	0	ID=cds-WP_004112782.1;Parent=gene-RTCIAT899_RS20285;Dbxref=GenBank:WP_004112782.1;Name=WP_004112782.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112782.1;locus_tag=RTCIAT899_RS20285;product=RidA family protein;protein_id=WP_004112782.1;transl_table=11	0	15.666666666666668	0.5	50.58333333333333	1.0	0.09090909090909091	3.18562337977129	-0.645660746183175	0.774511459066848	-0.833636143952065	0.404486051650661	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	137809	139002	.	-	0	ID=cds-WP_244441505.1;Parent=gene-RTCIAT899_RS20290;Dbxref=GenBank:WP_244441505.1;Name=WP_244441505.1;Ontology_term=GO:0009086,GO:0030170,GO:0047804;gbkey=CDS;go_function=pyridoxal phosphate binding|0030170||IEA,cysteine-S-conjugate beta-lyase activity|0047804||IEA;go_process=methionine biosynthetic process|0009086||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018236274.1;locus_tag=RTCIAT899_RS20290;product=MalY/PatB family protein;protein_id=WP_244441505.1;transl_table=11	1.6428571428571428	51.5	3.4166666666666665	67.94444444444446	2.142857142857143	2.0	8.17469596751256	-0.474890935636795	0.833621948686875	-0.569671823522455	0.568900304153529	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	139167	140066	.	+	0	ID=cds-WP_004112786.1;Parent=gene-RTCIAT899_RS20295;Dbxref=GenBank:WP_004112786.1;Name=WP_004112786.1;Ontology_term=GO:0001216,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription activator activity|0001216||IEA,DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112786.1;locus_tag=RTCIAT899_RS20295;product=LysR family transcriptional regulator;protein_id=WP_004112786.1;transl_table=11	2.0	16.0	0	22.0	2.333333333333333	0.09090909090909091	2.90112787798508	-0.0013576177903262	0.795327067305508	-0.00170699306755103	0.998638017247434	0.999730448271145
sense	NC_020061.1	Protein Homology	CDS	140293	141525	.	-	0	ID=cds-WP_015341989.1;Parent=gene-RTCIAT899_RS20300;Dbxref=GenBank:WP_015341989.1;Name=WP_015341989.1;Ontology_term=GO:0055085,GO:0022857,GO:0005886,GO:0016020;gbkey=CDS;go_component=plasma membrane|0005886||IEA,membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015341989.1;locus_tag=RTCIAT899_RS20300;product=MFS transporter;protein_id=WP_015341989.1;transl_table=11	5.75	23.666666666666664	6.8999999999999995	35.176923076923075	1.0	3.0	7.19362580391903	-0.401088741161266	0.829210010557587	-0.483699830024437	0.628598913857717	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	141441	142211	.	-	0	ID=cds-WP_004112789.1;Parent=gene-RTCIAT899_RS20305;Dbxref=GenBank:WP_004112789.1;Name=WP_004112789.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112789.1;locus_tag=RTCIAT899_RS20305;product=cupin domain-containing protein;protein_id=WP_004112789.1;transl_table=11	1.5	19.0	0	20.5	0	0.2	2.11518643654109	-0.507792310871028	0.738482813338594	-0.687615610951537	0.491694874874637	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	142198	143229	.	-	0	ID=cds-WP_004112791.1;Parent=gene-RTCIAT899_RS20310;Dbxref=GenBank:WP_004112791.1;Name=WP_004112791.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112791.1;locus_tag=RTCIAT899_RS20310;product=alcohol dehydrogenase;protein_id=WP_004112791.1;transl_table=11	0	24.476190476190474	1.0666666666666667	39.895833333333336	0.8333333333333333	0	3.43980755240478	-0.621039018277358	0.798424919793164	-0.777830204045035	0.436669119266359	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	143311	143658	.	-	0	ID=cds-WP_081598424.1;Parent=gene-RTCIAT899_RS32240;Dbxref=GenBank:WP_081598424.1;Name=WP_081598424.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: protein motif:HMM:NF024842.6;locus_tag=RTCIAT899_RS32240;product=FAD-dependent oxidoreductase;protein_id=WP_081598424.1;transl_table=11	0.030303030303030304	9.0	0	12.0	0	1.0	1.38578425228456	-0.019517070715227	0.681322725045487	-0.0286458531291819	0.977147041565376	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	143693	143975	.	-	0	ID=cds-RTCIAT899_RS20320;Parent=gene-RTCIAT899_RS20320;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018240726.1;locus_tag=RTCIAT899_RS20320;product=hypothetical protein;pseudo=true;transl_table=11	0	6.0	0	11.5	0	1.0	1.22747088302955	-0.0350797923648112	0.665490771790817	-0.0527126653768804	0.957960847545261	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	144127	145050	.	-	0	ID=cds-WP_004112795.1;Parent=gene-RTCIAT899_RS20325;Dbxref=GenBank:WP_004112795.1;Name=WP_004112795.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;gene=gcvA;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112795.1;locus_tag=RTCIAT899_RS20325;product=transcriptional regulator GcvA;protein_id=WP_004112795.1;transl_table=11	1.0	29.333333333333332	0	55.0	0	1.0	4.23111854628839	-0.69871578103401	0.80923672061077	-0.863425698856887	0.387903454895552	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	145457	145720	.	+	0	ID=cds-WP_004112797.1;Parent=gene-RTCIAT899_RS20330;Dbxref=GenBank:WP_004112797.1;Name=WP_004112797.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112797.1;locus_tag=RTCIAT899_RS20330;product=winged helix-turn-helix transcriptional regulator;protein_id=WP_004112797.1;transl_table=11	1.0	2.0	0	2.0	0	1.0	0.824990737627856	0.329373967556166	0.638502290899656	0.515854010628645	0.60595637651444	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	145733	146473	.	-	0	ID=cds-WP_240535389.1;Parent=gene-RTCIAT899_RS20335;Dbxref=GenBank:WP_240535389.1;Name=WP_240535389.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112799.1;locus_tag=RTCIAT899_RS20335;product=AraC family transcriptional regulator;protein_id=WP_240535389.1;transl_table=11	5.016666666666667	9.125	4.333333333333333	16.28525641025641	2.25	1.4583333333333333	4.28990491920755	-0.0954074402866588	0.835532720165851	-0.114187557212267	0.909089115297671	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	146748	147206	.	+	0	ID=cds-WP_004112801.1;Parent=gene-RTCIAT899_RS34505;Dbxref=GenBank:WP_004112801.1;Name=WP_004112801.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112801.1;locus_tag=RTCIAT899_RS34505;product=aldo/keto reductase;protein_id=WP_004112801.1;transl_table=11	2.0	26.5	1.0	39.5	1.0	0	3.91022169447612	-0.682306291999852	0.821487895677644	-0.830573762060145	0.406214462167829	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	147247	147693	.	+	0	ID=cds-WP_276307812.1;Parent=gene-RTCIAT899_RS34510;Dbxref=GenBank:WP_276307812.1;Name=WP_276307812.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF012472.6;locus_tag=RTCIAT899_RS34510;product=aldo/keto reductase;protein_id=WP_276307812.1;transl_table=11	2.333333333333333	4.5	4.0	11.5	5.055555555555555	0	4.17119533196567	0.305643945979351	0.830529272410782	0.368011045645817	0.712864998056961	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	147775	147897	.	-	0	ID=cds-RTCIAT899_RS34160;Parent=gene-RTCIAT899_RS34160;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;end_range=147897,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004120011.1;locus_tag=RTCIAT899_RS34160;partial=true;product=non-homologous end-joining DNA ligase;pseudo=true;start_range=.,147775;transl_table=11	1.0	7.0	0.05555555555555555	8.0	1.0	0	1.28564333560383	0.0951288937627615	0.6996894734541	0.135958732226092	0.891853904871442	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	147908	148624	.	-	0	ID=cds-WP_004112807.1;Parent=gene-RTCIAT899_RS20345;Dbxref=GenBank:WP_004112807.1;Name=WP_004112807.1;Ontology_term=GO:0006355,GO:0003700;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112807.1;locus_tag=RTCIAT899_RS20345;product=GntR family transcriptional regulator;protein_id=WP_004112807.1;transl_table=11	4.066666666666666	26.333333333333332	7.066666666666666	38.0	0.5	0	5.224962719329	-1.48422788069517	0.828815525558574	-1.79078194715874	0.073328293347852	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	148899	149246	.	-	0	ID=cds-RTCIAT899_RS20350;Parent=gene-RTCIAT899_RS20350;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;Ontology_term=GO:0008080,GO:0016746;end_range=149246,.;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: protein motif:HMM:NF025054.6;locus_tag=RTCIAT899_RS20350;partial=true;product=GNAT family N-acetyltransferase;pseudo=true;transl_table=11	21.79999999999998	22.399999999999995	14.799999999999994	32.8	6.200000000000003	8.000000000000004	16.3630843400585	0.27244743717844	0.794261094067889	0.343019995834208	0.731583417276893	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	149364	150560	.	-	0	ID=cds-WP_004110519.1-7;Parent=gene-RTCIAT899_RS20355;Dbxref=GenBank:WP_004110519.1;Name=WP_004110519.1;Ontology_term=GO:0004803;gbkey=CDS;go_function=transposase activity|0004803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004110519.1;locus_tag=RTCIAT899_RS20355;product=IS256 family transposase;protein_id=WP_004110519.1;transl_table=11	0.846153846153846	1.5384615384615379	1.0318681318681318	2.272435897435897	0.24358974358974358	0.5282051282051282	1.0682206866949	0.12928047308915	0.694456703952938	0.18616059482653	0.852318824515754	0.999586711632956
sense	NC_020061.1	Protein Homology	CDS	150971	151639	.	-	0	ID=cds-WP_004112813.1;Parent=gene-RTCIAT899_RS20360;Dbxref=GenBank:WP_004112813.1;Name=WP_004112813.1;Ontology_term=GO:0008152,GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;go_process=metabolic process|0008152||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004112813.1;locus_tag=RTCIAT899_RS20360;product=HAD-IA family hydrolase;protein_id=WP_004112813.1;transl_table=11	19.75	47.5	12.416666666666666	44.58333333333333	10.75	13.75	22.0363682844505	0.955547808401888	0.750664059213887	1.27293667076929	0.203040515236663	0.999586711632956
